Format version	Start date	End date	Sender	Recipient	Aggregator	Disclaimer
1	10/01/12	10/31/12	Spotify	The Recording Consort	The Recording Consort	Confidential
Country	Label	Product	URI	UPC	EAN	ISRC	Track name	Artist name	Composer name	Album name	Quantity	USD Payable
US	Cantus Records	U	spotify:track:7liNkKpgUyY0BG2MVupprz		7502258850015	MX2831000020	Ir alten weib nu frewt ew	La Reverdie, La Reverdie, Oswald Von Wolkenstein	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.005071917808219178082191780822
FR	Cantus Records	P	spotify:track:7liNkKpgUyY0BG2MVupprz		7502258850015	MX2831000020	Ir alten weib nu frewt ew	La Reverdie, La Reverdie, Oswald Von Wolkenstein	N/A	Bestiarium: Animals and Nature in the Middle Age	6	0.05071965065502183406113537118
DE	Cantus Records	P	spotify:track:7liNkKpgUyY0BG2MVupprz		7502258850015	MX2831000020	Ir alten weib nu frewt ew	La Reverdie, La Reverdie, Oswald Von Wolkenstein	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.003887272727272727272727272727
BE	Cantus Records	A	spotify:track:7liNkKpgUyY0BG2MVupprz		7502258850015	MX2831000020	Ir alten weib nu frewt ew	La Reverdie, La Reverdie, Oswald Von Wolkenstein	N/A	Bestiarium: Animals and Nature in the Middle Age	1	0.003886170212765957446808510638
FR	Anima e Corpo Musica	A	spotify:track:073cBEeie8faJfz1g2tiGx		7502258850121	MX2831000248	Folias	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	1	0.001854945054945054945054945055
ES	Anima e Corpo Musica	A	spotify:track:073cBEeie8faJfz1g2tiGx		7502258850121	MX2831000248	Folias	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	49	0.1904771520514883346741753821
DE	Anima e Corpo Musica	U	spotify:track:073cBEeie8faJfz1g2tiGx		7502258850121	MX2831000248	Folias	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	1	0.003890909090909090909090909091
DE	Anima e Corpo Musica	A	spotify:track:073cBEeie8faJfz1g2tiGx		7502258850121	MX2831000248	Folias	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	6	0.02332558139534883720930232558
ES	Anima e Corpo Musica	U	spotify:track:073cBEeie8faJfz1g2tiGx		7502258850121	MX2831000248	Folias	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	23	0.08940905125408942202835332607
BE	Anima e Corpo Musica	P	spotify:track:073cBEeie8faJfz1g2tiGx		7502258850121	MX2831000248	Folias	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	2	0.007773684210526315789473684210
ES	Anima e Corpo Musica	P	spotify:track:073cBEeie8faJfz1g2tiGx		7502258850121	MX2831000248	Folias	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	28	0.1088478897502153316106804479
US	Videophonic	A	spotify:track:0dpxwCw8yv2TTxNoMqSUMY		7502258850497	MX2831000985	Sofía	Cuarteto de Saxofones de México	N/A	Mangüe	5	0.005214922711058263971462544590
US	Quindecim Recordings	A	spotify:track:0HnJi2WP3gVthCO4QHqgP1		7509708082149	MX2831201298	Nieblas del Riachuelo	Cuarteto Latinoamericano, Cesar Olguin, Juan Carlos Cobián	N/A	Los Tangos de Siempre	2	0.002085969084423305588585017836
US	Cantus Records	A	spotify:track:0JAbr069UUb5dIsVykUI1M		7502258850213	MX2831000465	Recercata I	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	1	0.001042984542211652794292508918
GB	Cantus Records	P	spotify:track:0JAbr069UUb5dIsVykUI1M		7502258850213	MX2831000465	Recercata I	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	5	0.06281490384615384615384615385
ES	Cantus Records	A	spotify:track:0JAbr069UUb5dIsVykUI1M		7502258850213	MX2831000465	Recercata I	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	34	0.1321678197908286403861625100
GB	Cantus Records	U	spotify:track:0JAbr069UUb5dIsVykUI1M		7502258850213	MX2831000465	Recercata I	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	1	0.006689834515366430260047281324
ES	Cantus Records	U	spotify:track:0JAbr069UUb5dIsVykUI1M		7502258850213	MX2831000465	Recercata I	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	1	0.003887350054525627044711014177
FR	Cantus Records	U	spotify:track:0JAbr069UUb5dIsVykUI1M		7502258850213	MX2831000465	Recercata I	Juan Carlos Rivera, Francesco da Milano	N/A	Tañer de Gala: vihuela music	1	0.004261538461538461538461538462
ES	Quindecim Recordings	A	spotify:track:1LGLpEIR2EuwTkqViJK7IZ		7509708041177	MX2831201209	Suite: IV. Alegre y Gracioso	Yuriko Kuronuma, Józef Olechowski, Manuel Enriquez	N/A	Beetwen Two Centuries: Mu´sica Mexicana	7	0.02721102172164119066773934030
US	Quindecim Recordings	A	spotify:track:2tE1PqEgC7xfIWR0ZyYK2B		7509708031055	MX2831200303	Gavota	Józef Olechowski, Ernesto Elorduy	N/A	Obsesión: Obras del Romanticismo Mexicano de Ernesto Elorduy	1	0.001042984542211652794292508918
US	Tlen Huicani	P	spotify:track:2BeJpDit7Un86vGLr7nr0f		7502258850398	MX2831000835	Ostiones alvaradeños	Tlen Huicani, Pablo Zamudio Rosas	N/A	De México a Paraguay	1	0.007584249084249084249084249084
ES	Quindecim Recordings	A	spotify:track:2BBdLcJcuF72oVI91KxTGE		7509708102045	MX2831200691	A Piece for Guitar	Carlos Bernal, Toru Takemitsu	N/A	Takemitsu-Brouwer	5	0.01943644408688656476267095736
US	Quindecim Recordings	A	spotify:track:3qJnCaVWkc35hYy2NmC4H9		7509708091981	MX2831200422	Gallo Ciego	Orquesta Mexicana de Tango, Eugenia Leon, Cesar Olguin, Agustín Bardi	N/A	Orquesta Mexicana de Tango & Cesar Olguín	2	0.002085969084423305588585017836
NO	Quindecim Recordings	U	spotify:track:3qJnCaVWkc35hYy2NmC4H9		7509708091981	MX2831200422	Gallo Ciego	Orquesta Mexicana de Tango, Eugenia Leon, Cesar Olguin, Agustín Bardi	N/A	Orquesta Mexicana de Tango & Cesar Olguín	1	0.006975
ES	Quindecim Recordings	A	spotify:track:3NJlrWiqFOEyvSa62mhEkN		7509708112150	MX2831200193	Espirales: II. Tranquilo	Cuarteto Carlos Chávez, Carlos Chavez	N/A	Carlos Chávez: Obra Integral de Cámara para Cuerdas	2	0.007774577634754625905068382944
US	Videophonic	A	spotify:track:54wtodztS0bUnOjkJQh7zT		7502258850510	MX2831001006	Sudamérica, Suite para Cuarteto de Saxofones: I. Cha Cha Cha	Cuarteto de Saxofones de México, Lino Florenzo	N/A	Clarinetemente Saxual, Transparencias	1	0.001042984542211652794292508918
ES	Videophonic	A	spotify:track:54wtodztS0bUnOjkJQh7zT		7502258850510	MX2831001006	Sudamérica, Suite para Cuarteto de Saxofones: I. Cha Cha Cha	Cuarteto de Saxofones de México, Lino Florenzo	N/A	Clarinetemente Saxual, Transparencias	1	0.003887288817377312952534191472
US	Videophonic	A	spotify:track:6QZGYhPvKCtftoT6eewg20		7502258850510	MX2831000997	Remando	Cuarteto de Saxofones de México, Ernesto Nazareth	N/A	Clarinetemente Saxual, Transparencias	1	0.001042984542211652794292508918
US	Cantus Records	A	spotify:track:7lGjMXhXoMAP58NOxxIIsy		7502258850275	MX2831000641	Ave maris stella	Dominique Vellard, Ensemble Gilles Binchois, Anon 12th c.	N/A	Le chant des Cathédrales: Notre Dame school, 12th-14th c.	1	0.001042984542211652794292508918
FI	Cantus Records	A	spotify:track:7lGjMXhXoMAP58NOxxIIsy		7502258850275	MX2831000641	Ave maris stella	Dominique Vellard, Ensemble Gilles Binchois, Anon 12th c.	N/A	Le chant des Cathédrales: Notre Dame school, 12th-14th c.	1	0.001553225806451612903225806452
US	Cantus Records	P	spotify:track:7lGjMXhXoMAP58NOxxIIsy		7502258850275	MX2831000641	Ave maris stella	Dominique Vellard, Ensemble Gilles Binchois, Anon 12th c.	N/A	Le chant des Cathédrales: Notre Dame school, 12th-14th c.	1	0.007584249084249084249084249084
SE	Cantus Records	P	spotify:track:7lGjMXhXoMAP58NOxxIIsy		7502258850275	MX2831000641	Ave maris stella	Dominique Vellard, Ensemble Gilles Binchois, Anon 12th c.	N/A	Le chant des Cathédrales: Notre Dame school, 12th-14th c.	4	0.03277828054298642533936651584
NL	Cantus Records	U	spotify:track:7qrbPuRQnWuIidKCoqjC17		7502258850183	MX2831000390	Langue, geme: Cangia i gemiti	Claudio Cavina, La Venexiana, La Venexiana, Rossana Bertini, Rossana Bertini, George Frideric Handel	N/A	George Frideric Handel: The 10 Duetti Italiani	1	0.0046
ES	Cantus Records	P	spotify:track:7qrbPuRQnWuIidKCoqjC17		7502258850183	MX2831000390	Langue, geme: Cangia i gemiti	Claudio Cavina, La Venexiana, La Venexiana, Rossana Bertini, Rossana Bertini, George Frideric Handel	N/A	George Frideric Handel: The 10 Duetti Italiani	1	0.003887424633936261843238587425
ES	Cantus Records	A	spotify:track:7qrbPuRQnWuIidKCoqjC17		7502258850183	MX2831000390	Langue, geme: Cangia i gemiti	Claudio Cavina, La Venexiana, La Venexiana, Rossana Bertini, Rossana Bertini, George Frideric Handel	N/A	George Frideric Handel: The 10 Duetti Italiani	1	0.003887288817377312952534191472
ES	Cantus Records	P	spotify:track:0gR9bUdlCEOGgAYUZ9XxD9		7502258850787	MX2831201397	Johney Cock thy Beavor	Guy Penson, Patrick Denecker, Anonymous	N/A	Scarborough Fair: English, Irish and Scotish Tunes	1	0.003887424633936261843238587425
SE	Quindecim Recordings	P	spotify:track:0xuDlifi4QF9rpxks23tP7		7509708051534	MX2831201242	Sus une Fontayne	Ensamble 3, Georgina Derbez	N/A	Trio Variations	1	0.008194570135746606334841628959
ES	Cantus Records	A	spotify:track:0GNVTVML3cD6hUQzT71eKB		7502258850183	MX2831000387	A mirarvi io son intento: Ma l’amor	Claudio Cavina, Rossana Bertini, Rossana Bertini, La Venexiana, La Venexiana, George Frideric Handel	N/A	George Frideric Handel: The 10 Duetti Italiani	1	0.003887288817377312952534191472
NL	Cantus Records	U	spotify:track:0GNVTVML3cD6hUQzT71eKB		7502258850183	MX2831000387	A mirarvi io son intento: Ma l’amor	Claudio Cavina, Rossana Bertini, Rossana Bertini, La Venexiana, La Venexiana, George Frideric Handel	N/A	George Frideric Handel: The 10 Duetti Italiani	1	0.0046
ES	Cantus Records	P	spotify:track:0GNVTVML3cD6hUQzT71eKB		7502258850183	MX2831000387	A mirarvi io son intento: Ma l’amor	Claudio Cavina, Rossana Bertini, Rossana Bertini, La Venexiana, La Venexiana, George Frideric Handel	N/A	George Frideric Handel: The 10 Duetti Italiani	1	0.003887424633936261843238587425
GB	Cantus Records	U	spotify:track:1uhj5XccLxmsxNcWQF02Xw		7502258850299	MX2831000729	A renaissance dance orchestra :Correnta settima	Various Artists, C. Farina	N/A	Dictionary of Medieval & Renaissance Instruments	3	0.02006950354609929078014184397
US	Quindecim Recordings	P	spotify:track:1QdX7aKztc0O2T1qt3nrxS		7509708990321	MX2831200366	Concerto in F Minor Op. VIII No. 4 "L' Inverno": I. Allegro	Camerata Aguascalientes, Rafael Machado, Horacio Franco, Eugenia Ramírez, Antonio Vivaldi	N/A	IL Gardellino	1	0.007584249084249084249084249084
ES	Quindecim Recordings	A	spotify:track:1QdX7aKztc0O2T1qt3nrxS		7509708990321	MX2831200366	Concerto in F Minor Op. VIII No. 4 "L' Inverno": I. Allegro	Camerata Aguascalientes, Rafael Machado, Horacio Franco, Eugenia Ramírez, Antonio Vivaldi	N/A	IL Gardellino	1	0.003887288817377312952534191472
US	Quindecim Recordings	A	spotify:track:1Qs1uEdrTS6ZNyVkg7n0ow		7509708082149	MX2831201299	Los Mareados	Cuarteto Latinoamericano, Cesar Olguin, Juan Carlos Cobián	N/A	Los Tangos de Siempre	2	0.002085969084423305588585017836
ES	Videophonic	T	spotify:track:2j38G4DMEGmuRG4tXFg43R		7502258850619	MX2831001065	Simplemente adio´s	Alejandro Corona	N/A	BlueMoods	1	0.01668181818181818181818181818
DE	Videophonic	A	spotify:track:2j38G4DMEGmuRG4tXFg43R		7502258850619	MX2831001065	Simplemente adio´s	Alejandro Corona	N/A	BlueMoods	1	0.003887596899224806201550387597
US	Videophonic	A	spotify:track:2j38G4DMEGmuRG4tXFg43R		7502258850619	MX2831001065	Simplemente adio´s	Alejandro Corona	N/A	BlueMoods	6	0.006257907253269916765755053508
US	Videophonic	P	spotify:track:2j38G4DMEGmuRG4tXFg43R		7502258850619	MX2831001065	Simplemente adio´s	Alejandro Corona	N/A	BlueMoods	1	0.007584249084249084249084249084
SE	Videophonic	P	spotify:track:2j38G4DMEGmuRG4tXFg43R		7502258850619	MX2831001065	Simplemente adio´s	Alejandro Corona	N/A	BlueMoods	5	0.04097285067873303167420814480
US	Videophonic	U	spotify:track:2j38G4DMEGmuRG4tXFg43R		7502258850619	MX2831001065	Simplemente adio´s	Alejandro Corona	N/A	BlueMoods	1	0.005071917808219178082191780822
ES	Quindecim Recordings	A	spotify:track:2MfxrfYRGRYiGWCICRNvzO		7509708041177	MX2831201208	Suite: III. Andante	Yuriko Kuronuma, Józef Olechowski, Manuel Enriquez	N/A	Beetwen Two Centuries: Mu´sica Mexicana	2	0.007774577634754625905068382944
US	Videophonic	A	spotify:track:3bbUj1QYsUPnbyAaCVSUwm		7502258850510	MX2831001000	La Danza	Cuarteto de Saxofones de México, Gioacchino Rossini	N/A	Clarinetemente Saxual, Transparencias	1	0.001042984542211652794292508918
DE	Anima e Corpo Musica	A	spotify:track:3soYgHn9kzNG3QKywhV5bS		7502258850121	MX2831000253	Españoletas	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	7	0.02721317829457364341085271318
ES	Anima e Corpo Musica	A	spotify:track:3soYgHn9kzNG3QKywhV5bS		7502258850121	MX2831000253	Españoletas	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	45	0.1749279967819790828640386162
ES	Anima e Corpo Musica	U	spotify:track:3soYgHn9kzNG3QKywhV5bS		7502258850121	MX2831000253	Españoletas	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	17	0.06608495092693565976008724101
BE	Anima e Corpo Musica	P	spotify:track:3soYgHn9kzNG3QKywhV5bS		7502258850121	MX2831000253	Españoletas	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	1	0.003886842105263157894736842105
ES	Anima e Corpo Musica	P	spotify:track:3soYgHn9kzNG3QKywhV5bS		7502258850121	MX2831000253	Españoletas	Raquel Andueza & La Galanía, La Galanía, Raquel Andueza	N/A	Yo soy la locura	24	0.09329819121447028423772609820
GB	Cantus Records	U	spotify:track:4k61DOyWT5B4qM6gC4ozYL		7502258850299	MX2831000689	Medieval fiddles: In seculum viellatoris	Various Artists, Anon 13th c.	N/A	Dictionary of Medieval & Renaissance Instruments	6	0.04013900709219858156028368794
US	Cantus Records	A	spotify:track:4k61DOyWT5B4qM6gC4ozYL		7502258850299	MX2831000689	Medieval fiddles: In seculum viellatoris	Various Artists, Anon 13th c.	N/A	Dictionary of Medieval & Renaissance Instruments	1	0.001042984542211652794292508918
ES	Cantus Records	A	spotify:track:4k61DOyWT5B4qM6gC4ozYL		7502258850299	MX2831000689	Medieval fiddles: In seculum viellatoris	Various Artists, Anon 13th c.	N/A	Dictionary of Medieval & Renaissance Instruments	1	0.003887288817377312952534191472
US	Quindecim Recordings	A	spotify:track:4ph0bju99HRXehqktLN4Kj		7509708031055	MX2831200287	Caprichosas: II. Tempo Di Danza	Józef Olechowski, Ernesto Elorduy	N/A	Obsesión: Obras del Romanticismo Mexicano de Ernesto Elorduy	2	0.002085969084423305588585017836
NL	Quindecim Recordings	U	spotify:track:4ph0bju99HRXehqktLN4Kj		7509708031055	MX2831200287	Caprichosas: II. Tempo Di Danza	Józef Olechowski, Ernesto Elorduy	N/A	Obsesión: Obras del Romanticismo Mexicano de Ernesto Elorduy	1	0.0046
ES	Quindecim Recordings	A	spotify:track:4X1wNLb4y5bCsxJ9bgjH90		7509708051367	MX2831200795	Poema de Primavera	Armando Merino, Silvia Rizo, Manuel Maria Ponce	N/A	Manuel M. Ponce: Los 8 Ciclos para Voz y Piano	2	0.007774577634754625905068382944
ES	Quindecim Recordings	A	spotify:track:63lUuVXtKOSHb6OXDgmyqY		7509708071846	MX2831200524	Orgiastic Dances for Four Percussionists: II. Wine Dance	Leonardo Coral, Leonardo Coral	N/A	Nocturnal Resonance: Seven Chamber Music Works by Leonardo Coral	5	0.01943644408688656476267095736
ES	Quindecim Recordings	U	spotify:track:6kyKQoz98UVg8fIIr9Hepz		7509708051688	MX2831200586	Son Mercedes	Coro de Cámara de la Universidad De Las Américas, Puebla, Leo Brouwer	N/A	De Cuba Pa'Uste	1	0.003887350054525627044711014177
ES	Quindecim Recordings	A	spotify:track:6ueORNGnvs2vwaGneIHGLR		7509708051596	MX2831200213	Amanecía En El Naranjel	Rufino Montero, Solistas del Instituto Nacional de Bellas Artes, Carlos Jiménez Mabarak	N/A	Carlos Jiménez Mabarak: Obras Corales	1	0.003887288817377312952534191472
ES	Cantus Records	A	spotify:track:6DR8El2m0uWOva0eUGjRNQ		7502258850244	MX2831000559	Miserere nostri: Innova signa	Raúl Mallavibarrena, Musica Ficta, Cristobal de Morales	N/A	Cristóbal de Morales: Requiem & Lamentabatur Jacob	4	0.01554915526950925181013676589
ES	Cantus Records	U	spotify:track:6DR8El2m0uWOva0eUGjRNQ		7502258850244	MX2831000559	Miserere nostri: Innova signa	Raúl Mallavibarrena, Musica Ficta, Cristobal de Morales	N/A	Cristóbal de Morales: Requiem & Lamentabatur Jacob	2	0.007774700109051254089422028354
US	Videophonic	A	spotify:track:7cFWNPNbW6c2V6v2H3q7jD		7502258850466	MX2831000918	Porgy and Bess Suite: "I Got Plenty O' Nuttin"	Cuarteto de Saxofones de México, George Gershwin	N/A	Joplin & Gershwin	4	0.004171938168846611177170035672
US	Quindecim Recordings	U	spotify:track:7JJg9t1ub7YzR1b13jirbz		7509708041290	MX2831201117	Vals de Concierto, Op. 25	Józef Olechowski, Ricardo Castro	N/A	Valses Mexicanos de Concierto (Mexican Waltzes)	2	0.01014383561643835616438356164
US	Videophonic	U	spotify:track:0p6ZyC8EnKyKYsPrEIokJr		7502258850534	MX2831001036	Romanza Amorosa	Alejandro Corona, Mario Ruiz Armengol	N/A	Alejandro Corona interpreta a Mario Ruiz Armengol: Romanza amorosa	4	0.02028767123287671232876712329
ES	Quindecim Recordings	A	spotify:track:0yQChhSXXEbOmvK3vdBteT		7509708031055	MX2831200305	Cariñosas: II. Vivo - Meno	Józef Olechowski, Ernesto Elorduy	N/A	Obsesión: Obras del Romanticismo Mexicano de Ernesto Elorduy	5	0.01943644408688656476267095736
ES	Quindecim Recordings	A	spotify:track:0Nc4apknsse7NPtZK1o3iu		7509708051367	MX2831200785	Onda	Armando Merino, Silvia Rizo, Manuel Maria Ponce	N/A	Manuel M. Ponce: Los 8 Ciclos para Voz y Piano	2	0.007774577634754625905068382944
FR	Videophonic	P	spotify:track:1GUKSIQ6H1nQY6XXy4DYGB		7502258850497	MX2831000973	Cañambú	Cuarteto de Saxofones de México	N/A	Mangüe	1	0.008453275109170305676855895197
ES	Videophonic	A	spotify:track:1GUKSIQ6H1nQY6XXy4DYGB		7502258850497	MX2831000973	Cañambú	Cuarteto de Saxofones de México	N/A	Mangüe	1	0.003887288817377312952534191472
US	Videophonic	A	spotify:track:1GUKSIQ6H1nQY6XXy4DYGB		7502258850497	MX2831000973	Cañambú	Cuarteto de Saxofones de México	N/A	Mangüe	5	0.005214922711058263971462544590
US	Quindecim Recordings	P	spotify:track:24eX8Aq6FugPZqZEQQwkon		7509708081876	MX2831201041	1er Nocturno, Lección II: Taedet Ánimam Meam - Responsorio: Qui Lázarum Resuscitasti	Juan Manuel Lara Cárdenas, Coro Melos Gloriae, Hernando Franco	N/A	Officium Defunctorum Novohispanicum México	1	0.007584249084249084249084249084
ES	Quindecim Recordings	P	spotify:track:24eX8Aq6FugPZqZEQQwkon		7509708081876	MX2831201041	1er Nocturno, Lección II: Taedet Ánimam Meam - Responsorio: Qui Lázarum Resuscitasti	Juan Manuel Lara Cárdenas, Coro Melos Gloriae, Hernando Franco	N/A	Officium Defunctorum Novohispanicum México	1	0.003887424633936261843238587425
ES	Cantus Records	A	spotify:track:2bQGQxq9mIKGnJu1qwCzSE		7502258850282	MX2831000150	A l'eure	Currende Consort, Erik van Nevel, Concerto Palatino, Concerto Palatino, J. Lebloitte dit Desprez, Currende Consor	N/A	Vous ou la mort: Flemish courtly love songs, 15th c.	30	0.1166186645213193885760257442
ES	Quindecim Recordings	A	spotify:track:3Rgn7VX3qJyxDtzcOEYgfu		7509708990321	MX2831200363	In Furore Iustissimae Irae Motet for Soprano, Strings & Basso Continuo RV. 626: II. Recitativo	Camerata Aguascalientes, Rafael Machado, Horacio Franco, Eugenia Ramírez, Antonio Vivaldi	N/A	IL Gardellino	7	0.02721102172164119066773934030
US	Quindecim Recordings	P	spotify:track:3Rgn7VX3qJyxDtzcOEYgfu		7509708990321	MX2831200363	In Furore Iustissimae Irae Motet for Soprano, Strings & Basso Continuo RV. 626: II. Recitativo	Camerata Aguascalientes, Rafael Machado, Horacio Franco, Eugenia Ramírez, Antonio Vivaldi	N/A	IL Gardellino	1	0.007584249084249084249084249084
ES	Cantus Records	A	spotify:track:4cUyEASpm7xDIPOHVdaCxY		7502258850251	MX2831000566	A que Deus avondou tanto	Ensemble Martin Codax, Alfonso X	N/A	Devotio: Medieval Spanish Music for the Virgin and St James	1	0.003887288817377312952534191472
ES	Cantus Records	P	spotify:track:4cUyEASpm7xDIPOHVdaCxY		7502258850251	MX2831000566	A que Deus avondou tanto	Ensemble Martin Codax, Alfonso X	N/A	Devotio: Medieval Spanish Music for the Virgin and St James	1	0.003887424633936261843238587425
ES	Cantus Records	U	spotify:track:4cUyEASpm7xDIPOHVdaCxY		7502258850251	MX2831000566	A que Deus avondou tanto	Ensemble Martin Codax, Alfonso X	N/A	Devotio: Medieval Spanish Music for the Virgin and St James	1	0.003887350054525627044711014177
NO	Videophonic	P	spotify:track:4hoJp689JLpaWSeHkxkWO8		7502258850732	MX2831200034	Concierto a dos clavecines en Do Mayor BWV 1061, I. Allegro	Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.01109275362318840579710144928
US	Videophonic	P	spotify:track:4hoJp689JLpaWSeHkxkWO8		7502258850732	MX2831200034	Concierto a dos clavecines en Do Mayor BWV 1061, I. Allegro	Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.007584249084249084249084249084
ES	Videophonic	P	spotify:track:4hoJp689JLpaWSeHkxkWO8		7502258850732	MX2831200034	Concierto a dos clavecines en Do Mayor BWV 1061, I. Allegro	Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	4	0.01554969853574504737295434970
SE	Videophonic	P	spotify:track:4hoJp689JLpaWSeHkxkWO8		7502258850732	MX2831200034	Concierto a dos clavecines en Do Mayor BWV 1061, I. Allegro	Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.008194570135746606334841628959
ES	Videophonic	A	spotify:track:4hoJp689JLpaWSeHkxkWO8		7502258850732	MX2831200034	Concierto a dos clavecines en Do Mayor BWV 1061, I. Allegro	Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	5	0.01943644408688656476267095736
DE	Videophonic	P	spotify:track:4hoJp689JLpaWSeHkxkWO8		7502258850732	MX2831200034	Concierto a dos clavecines en Do Mayor BWV 1061, I. Allegro	Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.003887272727272727272727272727
ES	Videophonic	U	spotify:track:4hoJp689JLpaWSeHkxkWO8		7502258850732	MX2831200034	Concierto a dos clavecines en Do Mayor BWV 1061, I. Allegro	Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	1	0.003887350054525627044711014177
FI	Videophonic	A	spotify:track:4hoJp689JLpaWSeHkxkWO8		7502258850732	MX2831200034	Concierto a dos clavecines en Do Mayor BWV 1061, I. Allegro	Rey Alejandro Conde, María Clara Vargas, Patricia Castillo, Patricia Castillo, Ma. Clara Vargas	N/A	150 años de arte barroco	3	0.004659677419354838709677419356
US	Cantus Records	P	spotify:track:4kSc9BMneWkzhPzpTigwFR		7502258850107	MX2831000194	Sartarello	Christian Mendoze, Giorgio Mainerio, Musica Antiqua Provence, Musica Antiqua Provence	N/A	Schiarazula Marazula: Italian Dances of the Renaissance	3	0.02275274725274725274725274725
US	Cantus Records	A	spotify:track:4kSc9BMneWkzhPzpTigwFR		7502258850107	MX2831000194	Sartarello	Christian Mendoze, Giorgio Mainerio, Musica Antiqua Provence, Musica Antiqua Provence	N/A	Schiarazula Marazula: Italian Dances of the Renaissance	2	0.002085969084423305588585017836
SE	Cantus Records	U	spotify:track:4kSc9BMneWkzhPzpTigwFR		7502258850107	MX2831000194	Sartarello	Christian Mendoze, Giorgio Mainerio, Musica Antiqua Provence, Musica Antiqua Provence	N/A	Schiarazula Marazula: Italian Dances of the Renaissance	1	0.00498
ES	Cantus Records	A	spotify:track:4kSc9BMneWkzhPzpTigwFR		7502258850107	MX2831000194	Sartarello	Christian Mendoze, Giorgio Mainerio, Musica Antiqua Provence, Musica Antiqua Provence	N/A	Schiarazula Marazula: Italian Dances of the Renaissance	3	0.01166186645213193885760257442
FR	Cantus Records	A	spotify:track:4kSc9BMneWkzhPzpTigwFR		7502258850107	MX2831000194	Sartarello	Christian Mendoze, Giorgio Mainerio, Musica Antiqua Provence, Musica Antiqua Provence	N/A	Schiarazula Marazula: Italian Dances of the Renaissance	2	0.003709890109890109890109890110
CH	Cantus Records	P	spotify:track:4l366Cq9doRCqetm9P0bUI		7502258850169	MX2831000327	Versiculum: Iubilate Deo omnis terra	Dominique Vellard, Ensemble Gilles Binchois	N/A	Gregorian Chant	2	0.02308888888888888888888888888
ES	Cantus Records	P	spotify:track:4l366Cq9doRCqetm9P0bUI		7502258850169	MX2831000327	Versiculum: Iubilate Deo omnis terra	Dominique Vellard, Ensemble Gilles Binchois	N/A	Gregorian Chant	1	0.003887424633936261843238587425
SE	Cantus Records	P	spotify:track:4l366Cq9doRCqetm9P0bUI		7502258850169	MX2831000327	Versiculum: Iubilate Deo omnis terra	Dominique Vellard, Ensemble Gilles Binchois	N/A	Gregorian Chant	1	0.008194570135746606334841628959
US	Cantus Records	A	spotify:track:4l366Cq9doRCqetm9P0bUI		7502258850169	MX2831000327	Versiculum: Iubilate Deo omnis terra	Dominique Vellard, Ensemble Gilles Binchois	N/A	Gregorian Chant	1	0.001042984542211652794292508918
NL	Quindecim Recordings	U	spotify:track:78WiZzSOdjZki52fvkzUqb		7509708071785	MX2831200819	Valse Impromptu	Armando Merino, Ricardo Castro	N/A	Capricho: The Complete Waltzes by Ricardo Castro	1	0.0046
