Start Report	End Report	ISRC	Artist	Title	Album	UPC	Country	Nb of plays	Royalties	Service	Provider	provider_id	Label
01-12-2012	31-12-2012	MX2831000705	Various Artists	15th c. harp and lute: Mesdisans mâ€™ont cuidie	Dictionary of Medieval & Renaissance Instruments	7502258850299	NL	1	0.0056	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000706	Various Artists	16th century Spanish harp: Tiento para harpa	Dictionary of Medieval & Renaissance Instruments	7502258850299	NL	1	0.0056	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000707	Various Artists	Renaissance lute: O dolce vita mia	Dictionary of Medieval & Renaissance Instruments	7502258850299	NL	1	0.0056	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000710	Various Artists	Family of renaissance lutes: La Zanetta padovana	Dictionary of Medieval & Renaissance Instruments	7502258850299	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000741	Various Artists	17th c. Flemish harpsichord: Rowland	Dictionary of Medieval & Renaissance Instruments	7502258850299	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000742	Various Artists	Hurdy-gurdy: Como poden per sas culpas	Dictionary of Medieval & Renaissance Instruments	7502258850299	NL	2	0.0217	MBSO	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000754	Various Artists	Medieval bagpipe: Je vivroie liement	Dictionary of Medieval & Renaissance Instruments	7502258850299	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831000758	Various Artists	Bombardes and sackbuts: Alla battaglia	Dictionary of Medieval & Renaissance Instruments	7502258850299	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831001013	Tlen Huicani	La Huasanga	Veracruz Son Y Huapango	7502258850442	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001014	Tlen Huicani	La Leva	Veracruz Son Y Huapango	7502258850442	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001015	Tlen Huicani	El Fandanguito	Veracruz Son Y Huapango	7502258850442	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001016	Tlen Huicani	El Querreque	Veracruz Son Y Huapango	7502258850442	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001016	Tlen Huicani	El Querreque	Veracruz Son Y Huapango	7502258850442	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001020	Tlen Huicani	La Petenera	Veracruz Son Y Huapango	7502258850442	BE	1	0.0009	MPRM	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001021	Tlen Huicani	Flor Silvestre	Veracruz Son Y Huapango	7502258850442	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001021	Tlen Huicani	Flor Silvestre	Veracruz Son Y Huapango	7502258850442	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001022	Tlen Huicani	Canastas Y Mas Canastas	Veracruz Son Y Huapango	7502258850442	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001024	Tlen Huicani	La Cigarra	Veracruz Son Y Huapango	7502258850442	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001025	Tlen Huicani	El Cascabel	Veracruz Son Y Huapango	7502258850442	BE	2	0.0018	MPRM	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001025	Tlen Huicani	El Cascabel	Veracruz Son Y Huapango	7502258850442	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001027	Tlen Huicani	La Bruja	Veracruz Son Y Huapango	7502258850442	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001027	Tlen Huicani	La Bruja	Veracruz Son Y Huapango	7502258850442	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001028	Tlen Huicani	La Tienda	Veracruz Son Y Huapango	7502258850442	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001030	Tlen Huicani	El Pijul	Veracruz Son Y Huapango	7502258850442	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001031	Tlen Huicani	El Coconito	Veracruz Son Y Huapango	7502258850442	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001034	Tlen Huicani	La Bamba	Veracruz Son Y Huapango	7502258850442	BE	1	0.0009	MPRM	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831001034	Tlen Huicani	La Bamba	Veracruz Son Y Huapango	7502258850442	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Tlen Huicani
01-12-2012	31-12-2012	MX2831100030	Eva MarÃ­a Santana	El DÃ­a que Me Quieras	Somewhere: Singt Lieder Aus Aller Welt	7509708051473	FR	5	0.012	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831100030	Eva MarÃ­a Santana	El DÃ­a que Me Quieras	Somewhere: Singt Lieder Aus Aller Welt	7509708051473	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831100030	Eva MarÃ­a Santana	El DÃ­a que Me Quieras	Somewhere: Singt Lieder Aus Aller Welt	7509708051473	FR	1	0.0088	MBSO	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831201092	Antonio Tornero	Suite de Piezas LÃ­ricas: I. De Mi Patria	Romanticismo Tenaz: MÃºsica Mexicana para ViolÃ­n y Piano	7509708000495	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831201100	Antonio Tornero	Sonata para Violin y Piano: III. Allegro ma non troppo	Romanticismo Tenaz: MÃºsica Mexicana para ViolÃ­n y Piano	7509708000495	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200617	Claudia Montiel	Cesa de Atormentarme	La Cuerda del Tiempo	7509708010760	FR	1	0.0088	MBSO	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200849	Jimena GimÃ©nez Cacho	Recercada No.2	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200850	Jimena GimÃ©nez Cacho	Bunraku	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200102	Horacio Franco	Partita In a Minor for Solo Flute, BWV 1013: I. Allemande	Solo Bach	7509708031017	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831201171	Juan Hermida	ConfÃ­n Sur, Suite para Violonchelo y Piano: I. Viejo Barrio	Candelabra: Obras Latinoamericanas	7509708041245	FR	2	0.0191	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200213	Solistas del Instituto Nacional de Bellas Artes	AmanecÃ­a En El Naranjel	Carlos JimÃ©nez Mabarak: Obras Corales	7509708051596	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200226	Solistas del Instituto Nacional de Bellas Artes	PregÃ³n	Carlos JimÃ©nez Mabarak: Obras Corales	7509708051596	CO	2	0.025	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200580	Coro de CÃ¡mara de la Universidad De Las AmÃ©ricas, Puebla	Se Va El Dulcerito	De Cuba Pa'Uste	7509708051688	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831201085	Ãgueda GonzÃ¡lez	Espineta Con Spitito	Mexican Music for Harpsichord from the End of the 20th and Beginning of the 21st Centuries	7509708051695	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200641	Pedro Kominik	Perfume de Gardenias	Piensa en mÃ­ Lili Marlene	7509708061618	FR	4	0.0096	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200641	Pedro Kominik	Perfume de Gardenias	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200641	Pedro Kominik	Perfume de Gardenias	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200642	Pedro Kominik	Un Poco de Nostalgia	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200642	Pedro Kominik	Un Poco de Nostalgia	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200643	Pedro Kominik	Fever	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200643	Pedro Kominik	Fever	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200644	Pedro Kominik	Piensa en Mi	Piensa en mÃ­ Lili Marlene	7509708061618	FR	3	0.0072	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200644	Pedro Kominik	Piensa en Mi	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200644	Pedro Kominik	Piensa en Mi	Piensa en mÃ­ Lili Marlene	7509708061618	FR	2	0.0191	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200645	Pedro Kominik	Lili Marlene	Piensa en mÃ­ Lili Marlene	7509708061618	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200645	Pedro Kominik	Lili Marlene	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200645	Pedro Kominik	Lili Marlene	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200645	Pedro Kominik	Lili Marlene	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200646	Pedro Kominik	Sweet Dreams - Delirio	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200646	Pedro Kominik	Sweet Dreams - Delirio	Piensa en mÃ­ Lili Marlene	7509708061618	FR	2	0.0191	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200647	Pedro Kominik	La Vie en Rose	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200647	Pedro Kominik	La Vie en Rose	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200648	Pedro Kominik	As Time Goes By	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200648	Pedro Kominik	As Time Goes By	Piensa en mÃ­ Lili Marlene	7509708061618	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200648	Pedro Kominik	As Time Goes By	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200649	Pedro Kominik	Summertime	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200650	Pedro Kominik	Un AÃ±o de Amor	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200650	Pedro Kominik	Un AÃ±o de Amor	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0088	MBSO	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200650	Pedro Kominik	Un AÃ±o de Amor	Piensa en mÃ­ Lili Marlene	7509708061618	FR	2	0.0191	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200651	Pedro Kominik	Mack the Knife	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200652	Pedro Kominik	Cucurrucucu Paloma	Piensa en mÃ­ Lili Marlene	7509708061618	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200652	Pedro Kominik	Cucurrucucu Paloma	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200652	Pedro Kominik	Cucurrucucu Paloma	Piensa en mÃ­ Lili Marlene	7509708061618	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200458	Pedro Kominik	What a Wonderful World	QuzÃ¡s, QuizÃ¡sâ€¦	7509708071808	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200462	Pedro Kominik	Here Comes the Rain Again	QuzÃ¡s, QuizÃ¡sâ€¦	7509708071808	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200463	Pedro Kominik	QuizÃ¡s, QuizÃ¡s, QuizÃ¡s	QuzÃ¡s, QuizÃ¡sâ€¦	7509708071808	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200464	Pedro Kominik	Si Nos Dejan	QuzÃ¡s, QuizÃ¡sâ€¦	7509708071808	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200465	Pedro Kominik	Un DÃ­a TÃº VolverÃ¡s	QuzÃ¡s, QuizÃ¡sâ€¦	7509708071808	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200564	Isabelle Perrin	Jardin Des Paons, for two Harps	JardÃ­n Des Paons	7509708081944	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200565	Isabelle Perrin	Absidioles	JardÃ­n Des Paons	7509708081944	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200566	Isabelle Perrin	Narthex, for Harp and Flute	JardÃ­n Des Paons	7509708081944	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200546	Ãngel Padilla Crespo	Sonata: I. Allegro	Ãngel Padilla Crespo: Harp	7509708971047	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200547	Ãngel Padilla Crespo	Sonata: II. Andantino	Ãngel Padilla Crespo: Harp	7509708971047	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200756	Yleana Bautista de la Torre	Ante El Escorial	MÃºsica Cubana para Piano	7509708980247	FR	4	0.0096	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200757	Yleana Bautista de la Torre	Al Fin Te VÃ­	MÃºsica Cubana para Piano	7509708980247	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200758	Yleana Bautista de la Torre	Danza de Los Ã‘Ã¡Ã±igos	MÃºsica Cubana para Piano	7509708980247	FR	3	0.0072	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200759	Yleana Bautista de la Torre	La NiÃ±a Bonita	MÃºsica Cubana para Piano	7509708980247	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200759	Yleana Bautista de la Torre	La NiÃ±a Bonita	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200760	Yleana Bautista de la Torre	Recuerdos de Gottschalk	MÃºsica Cubana para Piano	7509708980247	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200761	Yleana Bautista de la Torre	Los Ojos de Pepa	MÃºsica Cubana para Piano	7509708980247	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200762	Yleana Bautista de la Torre	Â¿Pero Por QuÃ©?	MÃºsica Cubana para Piano	7509708980247	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200763	Yleana Bautista de la Torre	Tu Sonrisa	MÃºsica Cubana para Piano	7509708980247	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200764	Yleana Bautista de la Torre	La Suavecita	MÃºsica Cubana para Piano	7509708980247	FR	3	0.0072	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200765	Yleana Bautista de la Torre	La Tedezco	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200766	Yleana Bautista de la Torre	Crisantemo	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200767	Yleana Bautista de la Torre	AhÃ­ Viene El Chino	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200768	Yleana Bautista de la Torre	No Hables MÃ¡s	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200769	Yleana Bautista de la Torre	La Comparsa	MÃºsica Cubana para Piano	7509708980247	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200769	Yleana Bautista de la Torre	La Comparsa	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0122	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200770	Yleana Bautista de la Torre	A La Antigua	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200771	Yleana Bautista de la Torre	En Tres Por Cuatro	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200772	Yleana Bautista de la Torre	Los Tres Golpes	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200773	Yleana Bautista de la Torre	Duchas FrÃ­as	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200774	Yleana Bautista de la Torre	La Encantadora	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200775	Yleana Bautista de la Torre	El Velorio	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200776	Yleana Bautista de la Torre	Mensaje	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200777	Yleana Bautista de la Torre	AdiÃ³s a Cuba	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200778	Yleana Bautista de la Torre	Ilusiones Perdidas	MÃºsica Cubana para Piano	7509708980247	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200779	Yleana Bautista de la Torre	Improvisada	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200780	Yleana Bautista de la Torre	AndalucÃ­a	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200781	Yleana Bautista de la Torre	CÃ³rdoba	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200782	Yleana Bautista de la Torre	GitanerÃ­as	MÃºsica Cubana para Piano	7509708980247	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831200783	Yleana Bautista de la Torre	MalagueÃ±a	MÃºsica Cubana para Piano	7509708980247	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-12-2012	31-12-2012	MX2831201382	Patrick Denecker	Scarborough Fair	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	12	0.0288	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201382	Patrick Denecker	Scarborough Fair	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	5	0.0609	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201382	Patrick Denecker	Scarborough Fair	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	2	0.0191	MPLS	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201383	Patrick Denecker	Scotch Air	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201383	Patrick Denecker	Scotch Air	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	4	0.0487	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201383	Patrick Denecker	Scotch Air	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	2	0.0191	MPLS	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201383	Patrick Denecker	Scotch Air	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	1	0.0058	MPRM	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201383	Patrick Denecker	Scotch Air	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	1	0.0145	MSPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201384	Patrick Denecker	Ground After the Scotch Humour	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	2	0.0048	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201384	Patrick Denecker	Ground After the Scotch Humour	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	3	0.0365	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201384	Patrick Denecker	Ground After the Scotch Humour	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201384	Patrick Denecker	Ground After the Scotch Humour	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	1	0.0145	MSPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201385	Patrick Denecker	Italian Ground	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	AT	1	0.0273	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201385	Patrick Denecker	Italian Ground	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	1	0.0024	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201385	Patrick Denecker	Italian Ground	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	2	0.0243	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201385	Patrick Denecker	Italian Ground	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	1	0.0096	MPLS	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201385	Patrick Denecker	Italian Ground	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	FR	1	0.0145	MSPP	The Recording Consort (MERLIN)	167	Cantus Records
01-12-2012	31-12-2012	MX2831201386	Patrick Denecker	Ground	Scarborough Fair: English, Irish and Scotish Tunes	7502258850787	AT	1	0.0273	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
