Start Report	End Report	ISRC	Artist	Title	Album	UPC	Country	Nb of plays	Royalties	Service	Provider	provider_id	Label
01-11-2012	30-11-2012	MX2831200035	Patricia Castillo	Concierto a dos clavecines en Do Mayor BWV 1061, II. Adagio	150 aÃ±os de arte barroco	7502258850732	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-11-2012	30-11-2012	MX2831200036	Patricia Castillo	Concierto a dos clavecines en Do Mayor BWV 1061, III. Allegro	150 aÃ±os de arte barroco	7502258850732	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-11-2012	30-11-2012	MX2831200037	Rey Alejandro Conde	Air de la 3a suite en Re Mayor BWV 1068	150 aÃ±os de arte barroco	7502258850732	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Videophonic
01-11-2012	30-11-2012	MX2831200037	Rey Alejandro Conde	Air de la 3a suite en Re Mayor BWV 1068	150 aÃ±os de arte barroco	7502258850732	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-11-2012	30-11-2012	MX2831200037	Rey Alejandro Conde	Air de la 3a suite en Re Mayor BWV 1068	150 aÃ±os de arte barroco	7502258850732	FR	2	0.0113	MPRM	The Recording Consort (MERLIN)	167	Videophonic
01-11-2012	30-11-2012	MX2831200038	Patricia Castillo	Concierto a dos clavecines en Do menor BWV 1062, I. Allegro	150 aÃ±os de arte barroco	7502258850732	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-11-2012	30-11-2012	MX2831200039	Patricia Castillo	Concierto a dos clavecines en Do menor BWV 1062, II. Adagio ovvero largo	150 aÃ±os de arte barroco	7502258850732	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-11-2012	30-11-2012	MX2831200039	Patricia Castillo	Concierto a dos clavecines en Do menor BWV 1062, II. Adagio ovvero largo	150 aÃ±os de arte barroco	7502258850732	IT	1	0.0112	MPLS	The Recording Consort (MERLIN)	167	Videophonic
01-11-2012	30-11-2012	MX2831200040	Patricia Castillo	Concierto a dos clavecines en Do menor BWV 1062, III. Fuga	150 aÃ±os de arte barroco	7502258850732	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Videophonic
01-11-2012	30-11-2012	MX2831200040	Patricia Castillo	Concierto a dos clavecines en Do menor BWV 1062, III. Fuga	150 aÃ±os de arte barroco	7502258850732	IT	1	0.0112	MPLS	The Recording Consort (MERLIN)	167	Videophonic
01-11-2012	30-11-2012	MX2831000178	Christian Mendoze	Schiarazula Marazula	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	3	0.0046	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000179	Christian Mendoze	Gagliarda	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000180	Christian Mendoze	Ungarescha	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000181	Christian Mendoze	Saltarello	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000182	Christian Mendoze	La Zanetta padovana	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000183	Christian Mendoze	Ballo Anglese	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000184	Christian Mendoze	Saltarello 2	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000185	Christian Mendoze	Ballo Francese	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000186	Christian Mendoze	Saltarello 3	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000187	Christian Mendoze	Ballo Milanese	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000188	Christian Mendoze	La Parma	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000189	Christian Mendoze	Pass'e mezzo Paganina	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000190	Christian Mendoze	Saltarello 4	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000191	Christian Mendoze	Tedesca	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000192	Christian Mendoze	Saltarello 5	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000193	Christian Mendoze	Caro Ortolano	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000194	Christian Mendoze	Sartarello	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000195	Christian Mendoze	L'arboscello Ballo Furlano	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000196	Christian Mendoze	Gagliarda La Traditora	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000197	Christian Mendoze	Gagliarda La Manfrolina	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000198	Christian Mendoze	Pavana la Battaglia	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000199	Christian Mendoze	Gagliarda La Gamba (a)	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000200	Christian Mendoze	Gagliarda La Gamba (b)	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000201	Christian Mendoze	Pass'e Mezzo Nuovo Primo	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000202	Christian Mendoze	Meza Note Gagliarda	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000203	Christian Mendoze	Pavana Le Forze d'Hercole	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000204	Christian Mendoze	Pavana Le Forze d'Hercole (b)	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000205	Christian Mendoze	Saltarello Zorzi	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000206	Christian Mendoze	Gagliarda El tu tu	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000207	Christian Mendoze	Paduana del Re	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000208	Christian Mendoze	Saltarello Giorgio	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000209	Christian Mendoze	Pavana Le Forze d'Hercole (c)	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000210	Christian Mendoze	Gagliarda La lavandara	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000211	Christian Mendoze	Correnta Seconda	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000212	Christian Mendoze	Correnta Sesta	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000213	Christian Mendoze	Correnta Prima	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000214	Christian Mendoze	Correnta Quarta	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000215	Christian Mendoze	Gagliarda Ottava	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000216	Christian Mendoze	Gagliarda Sesta	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000217	Christian Mendoze	Correnta Settima	Schiarazula Marazula: Italian Dances of the Renaissance	7502258850107	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000305	La Venexiana	Volano frettolosi (madrigale a 5 voci)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	3	0.0447	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000306	La Venexiana	Quel misero usignolo (a 4)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	3	0.0447	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000307	La Venexiana	Quante volte (a 2)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	3	0.0447	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000308	La Venexiana	Dolcissimi respiri (a 4)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000309	La Venexiana	Che dolce udire (a 2)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000310	La Venexiana	O soffrire, o fuggire (a 3)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000311	La Venexiana	Bella Madre dâ€™Amor (a 3)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000312	La Venexiana	Chi di noi (a 5)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000313	La Venexiana	Vago, instabil (a 4)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000314	La Venexiana	MercÃ¨ di voi (a 2)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000315	La Venexiana	Pietosissimo Amore (a 5)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000316	La Venexiana	Non ci lusinghi piÃ¹ (a 3)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000317	La Venexiana	Anima del mio core (a 2)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000318	La Venexiana	Amor, Amor (a 5)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000319	La Venexiana	Gioisca (a 2)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000320	La Venexiana	Come puÃ², non come vuol (a 3)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000321	La Venexiana	Mi tien Filli (a 4)	Barbara Strozzi: Primo Libro deâ€™ Madrigali (1644)	7502258850152	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000688	Various Artists	Medieval violin: Estampie	Dictionary of Medieval & Renaissance Instruments	7502258850299	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000691	Various Artists	Medieval fiddle: Puisque bele dame/Flos filius eius	Dictionary of Medieval & Renaissance Instruments	7502258850299	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000697	Various Artists	Lyra violl: Life	Dictionary of Medieval & Renaissance Instruments	7502258850299	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000742	Various Artists	Hurdy-gurdy: Como poden per sas culpas	Dictionary of Medieval & Renaissance Instruments	7502258850299	NL	5	0.0573	MBSO	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000749	Various Artists	Sackbuts: HÃ©, compaignons	Dictionary of Medieval & Renaissance Instruments	7502258850299	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831000755	Various Artists	Medieval bagpipe: Estampie	Dictionary of Medieval & Renaissance Instruments	7502258850299	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Cantus Records
01-11-2012	30-11-2012	MX2831001013	Tlen Huicani	La Huasanga	Veracruz Son Y Huapango	7502258850442	FR	2	0.0188	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001014	Tlen Huicani	La Leva	Veracruz Son Y Huapango	7502258850442	FR	2	0.0188	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001015	Tlen Huicani	El Fandanguito	Veracruz Son Y Huapango	7502258850442	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001016	Tlen Huicani	El Querreque	Veracruz Son Y Huapango	7502258850442	FR	2	0.003	MMOD	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001016	Tlen Huicani	El Querreque	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001017	Tlen Huicani	La Sirena	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001018	Tlen Huicani	La Malaguena	Veracruz Son Y Huapango	7502258850442	FR	2	0.0298	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001021	Tlen Huicani	Flor Silvestre	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001022	Tlen Huicani	Canastas Y Mas Canastas	Veracruz Son Y Huapango	7502258850442	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001022	Tlen Huicani	Canastas Y Mas Canastas	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001023	Tlen Huicani	El Arreo	Veracruz Son Y Huapango	7502258850442	FR	2	0.0188	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001024	Tlen Huicani	La Cigarra	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001025	Tlen Huicani	El Cascabel	Veracruz Son Y Huapango	7502258850442	BE	2	0.0021	MPRM	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001025	Tlen Huicani	El Cascabel	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001027	Tlen Huicani	La Bruja	Veracruz Son Y Huapango	7502258850442	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001027	Tlen Huicani	La Bruja	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001028	Tlen Huicani	La Tienda	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001029	Tlen Huicani	La Pollitos	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001030	Tlen Huicani	El Pijul	Veracruz Son Y Huapango	7502258850442	FR	2	0.0188	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001031	Tlen Huicani	El Coconito	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001032	Tlen Huicani	Fandango Jarocho	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001033	Tlen Huicani	La Morena	Veracruz Son Y Huapango	7502258850442	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831001034	Tlen Huicani	La Bamba	Veracruz Son Y Huapango	7502258850442	FR	2	0.0188	MPLS	The Recording Consort (MERLIN)	167	Tlen Huicani
01-11-2012	30-11-2012	MX2831100024	Eva MarÃ­a Santana	Ich GehÃ¶r Nur Mir (Elisabeth)	Somewhere: Singt Lieder Aus Aller Welt	7509708051473	AT	2	0.0446	MBWE	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831100029	Eva MarÃ­a Santana	Sin Ti	Somewhere: Singt Lieder Aus Aller Welt	7509708051473	GB	1	0.0152	MBMO	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831100030	Eva MarÃ­a Santana	El DÃ­a que Me Quieras	Somewhere: Singt Lieder Aus Aller Welt	7509708051473	AT	1	0.0223	MBWE	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831201034	TrÃ­o Neos	Entre Nos	Mujeres de las AmÃ©ricas	7509708000433	FR	1	0.0093	MBSO	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831201090	Antonio Tornero	Aria de la Suite en Estilo Antiguo	Romanticismo Tenaz: MÃºsica Mexicana para ViolÃ­n y Piano	7509708000495	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831201090	Antonio Tornero	Aria de la Suite en Estilo Antiguo	Romanticismo Tenaz: MÃºsica Mexicana para ViolÃ­n y Piano	7509708000495	FR	1	0.0093	MBSO	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200175	Orquesta FilarmÃ³nica de Moravia	Batik	Troka: Music of Silvestre Revueltas	7509708000631	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200849	Jimena GimÃ©nez Cacho	Recercada No.2	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200850	Jimena GimÃ©nez Cacho	Bunraku	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200850	Jimena GimÃ©nez Cacho	Bunraku	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0149	MBPP	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200851	Jimena GimÃ©nez Cacho	Suite: I. Preludio	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200852	Jimena GimÃ©nez Cacho	Suite: II. Allegro	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200853	Jimena GimÃ©nez Cacho	Suite: III. Canzona	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200854	Jimena GimÃ©nez Cacho	Suite: IV. Allegro	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200855	Jimena GimÃ©nez Cacho	Thrinos	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200856	Jimena GimÃ©nez Cacho	Suite en Re Menor: I. Prelude	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200857	Jimena GimÃ©nez Cacho	Suite en Re Menor: II. Scherzando	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200858	Jimena GimÃ©nez Cacho	Suite en Re Menor: III. Elegia	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200859	Jimena GimÃ©nez Cacho	Suite en Re Menor: IV. Finale	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200860	Jimena GimÃ©nez Cacho	Lumbre 1	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200861	Jimena GimÃ©nez Cacho	Recercada X en Sol Menor	Ecos del Mundo: Violoncello Solo	7509708020929	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200102	Horacio Franco	Partita In a Minor for Solo Flute, BWV 1013: I. Allemande	Solo Bach	7509708031017	FR	3	0.0282	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200103	Horacio Franco	Partita In a Minor for Solo Flute, BWV 1013: II. Corrente	Solo Bach	7509708031017	FR	2	0.0188	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200104	Horacio Franco	Partita In a Minor for Solo Flute, BWV 1013: III. Sarabande	Solo Bach	7509708031017	FR	2	0.0188	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200105	Horacio Franco	Partita In a Minor for Solo Flute, BWV 1013: IV. BourrÃ©e Anglaise	Solo Bach	7509708031017	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200105	Horacio Franco	Partita In a Minor for Solo Flute, BWV 1013: IV. BourrÃ©e Anglaise	Solo Bach	7509708031017	FR	1	0.0094	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831200110	Horacio Franco	Sonata In a Minor for Solo Flute: II. Allegro	Solo Bach	7509708031017	FR	2	0.0188	MPLS	The Recording Consort (MERLIN)	167	Quindecim Recordings
01-11-2012	30-11-2012	MX2831201158	Cuarteto Carlos ChÃ¡vez	Caminos de Agua (Waterways)	JesÃºs EcheverrÃ­a: Cantes Huastecos	7509708031154	FR	1	0.0015	MMOD	The Recording Consort (MERLIN)	167	Quindecim Recordings
